id,name,content,summarization,scope,task_nlp,Matched Corpus Names,theme,categories
9574,script_116499,"该脚本主要针对秘鲁农业统计数据进行了空间分析和可视化，包括以下主要内容：

1. 导入了秘鲁的行政区划和地理数据。
2. 展示了GEOMINAGRI V.BETA的标题和描述信息。
3. 提供了农业气候变量的空间分析。
4. 通过下拉菜单选择不同的行政区划，更新地图显示对应区域的农业气候变量。
5. 使用Sentinel-2影像数据集进行了NDVI指数的计算和可视化，展示了不同行政区划的植被状况。

这个脚本主要用于农业气候变量的空间分析和可视化，帮助用户了解不同行政区划的植被状况和农业气候特征。",该文段介绍了利用GEOMINAGRI V.BETA数据进行农业统计和监测。通过Sentinel-2影像数据和NDVI指数分析，实现了不同作物类型的空间分布和生长状况监测，为农业生产提供了重要支持。,"(1) 时间范围：无
(2) 地理范围：秘鲁
(3) 主题任务：农业气候变量的空间分析和可视化",农业气候变量的空间分析和可视化,农作物气候变量空间分析,4,农作物气候变量空间分析
9575,script_116504,"该脚本主要针对秘鲁地区的农业气候变量进行空间分析和可视化，包括以下主要内容：

1. 导入了秘鲁亚马逊地区、秘鲁行政区划和秘鲁湖泊的地理数据。
2. 使用SRTM90_V4数据集计算了地形坡度。
3. 定义了不同变量的可视化参数，如海拔、坡度和温度。
4. 创建了用户界面，允许用户选择不同的参数范围和日期范围，并根据选择的参数在地图上显示相应的空间分析结果，如地形坡度、温度和NDVI。
5. 通过用户界面提供了对农业气候变量进行空间分析和可视化的交互式工具。",该文段描述了利用SRTM90_V4数据和不同时间段的NDVI数据，对不同地区的农作物生长情况进行分析。通过分析NDVI数据，可以得出不同地区的作物生长情况，为农业生产提供支持。,"(1) 时间范围：无
(2) 地理范围：秘鲁亚马逊地区、秘鲁行政区划和秘鲁湖泊
(3) 主题任务：农业气候变量的空间分析和可视化",农业气候变量的空间分析和可视化,农作物气候变量空间分析,4,农作物气候变量空间分析
9576,script_117332,"该脚本主要针对阿根廷地区的农作物生长情况进行了分析和可视化，包括以下主要内容：

1. 导入了阿根廷地区的地理数据，并可视化了绝对产量监测数据。
2. 应用了遥感数据集，包括降水量、蒸发蒸腾和植被指数等，对农作物生长环境进行了分析。
3. 分析了不同年份的农作物生长情况，并计算了平均日数（DOY）的统计信息。
4. 生成了用于导出的图像，并创建了网格以进行数据提取和导出。
5. 对产量监测数据进行了进一步的分析和可视化，包括了不同产量范围的数据展示和使用哨兵卫星数据进行森林变化监测。

这些分析和可视化有助于了解阿根廷地区不同年份的农作物生长情况和环境变化。",该文段描述了利用遥感数据和地学建模技术，对不同地区的土地利用和植被覆盖进行监测和分析。通过遥感数据获取土地利用类型和植被覆盖情况，利用地学建模技术对数据进行处理和分析，揭示了不同地区的土地利用和植被覆盖的变化趋势。,"(1) 时间范围：不同年份
(2) 地理范围：阿根廷地区
(3) 主题任务：农作物生长环境分析",农作物生长分析,农作物遮罩分析,4,农作物生长状况评估/预测
9577,script_117929,"该脚本主要针对浦城地区的水稻生长情况进行了分析和可视化，包括以下主要内容：

1. 导入了浦城地区的地理数据，包括水稻田、水体、森林、建筑等要素。
2. 加载了Sentinel-1雷达数据，并进行了SavatskyGolay平滑处理。
3. 计算了水稻生长的动态时间规整（DTW）值，并导出了相关影像。
4. 通过地图可视化展示了水稻生长情况，包括DTW值和水稻田的空间分布。

这个脚本主要用于分析浦城地区水稻生长的动态变化，为农业生产和土地利用规划提供数据支持。",该文段讨论了利用Sentinel-1卫星数据和SavatskyGolay平滑处理，通过动态时间规整（DTW）分析水稻稻田的变化。研究表明DTW可用于监测水稻生长情况，为农业生产提供支持。,"(1) 时间范围：无
(2) 地理范围：浦城地区
(3) 主题任务：水稻生长动态分析",水稻生长分析,农田干旱情况分析,4,农作物生长状况评估/预测
9578,script_118032,"该脚本主要针对湖北省的作物分类和监测进行了空间分析和建模，包括以下主要内容：

1. 导入了湖北省的地理数据和2023年4月14日的作物分类数据。
2. 使用Sentinel-2数据进行云覆盖的去除，并裁剪到湖北省范围内。
3. 计算了NDVI、NDWI、EVI、RVI、DVI等植被指数，并添加了纹理特征。
4. 利用随机森林分类器对样本数据进行训练和验证，得到了作物分类结果。
5. 通过混淆矩阵和精度评估了分类结果的准确性。
6. 最终将分类结果导出为CSV文件和影像数据，并可视化展示在地图上。

这个脚本主要用于对湖北省的作物分类和监测，通过遥感数据和机器学习方法实现了作物分类和空间分析。",该文段描述了利用Sentinel-2卫星数据对某地区2023年4月14日的植被覆盖进行监测。通过计算NDVI、NDWI、EVI、RVI、DVI等指数，分析植被状况。数据处理后以CSV格式存储，并制作地图展示。研究可用于农业、生态环境等领域。,"(1) 时间范围：2023年4月14日
(2) 地理范围：湖北省
(3) 主题任务：作物分类和监测的空间分析任务",农作物分类；农作物监测,农作物灌溉区域分析,4,农作物提取与分类
9579,script_120743,"该脚本主要针对中国河南省菏泽市水稻种植区的SAR遥感监测和分析，包括以下主要内容：

1. 导入了菏泽市、河南省、中国县级行政区划、水稻样本点、水稻种植区等地理数据。
2. 使用Sentinel-1 SAR数据进行水稻蓄水期和返青期的监测和变化分析。
3. 对SAR数据进行滤波、合成和差值计算，提取水稻种植区的蓄水和返青特征。
4. 通过地图可视化展示了水稻蓄水期和返青期的SAR监测结果，并导出相关影像数据。

该脚本主要用于监测水稻种植区的生长状态和变化，为农业生产和土地利用管理提供支持。",该文段讨论了利用Sentinel-1 SAR数据监测水稻种植区域的变化。通过SAR数据分析水稻种植区域的水分含量和地表形变，为农业生产提供支持。研究成果可为农业管理和应对气候变化提供帮助。,"(1) 时间范围：无
(2) 地理范围：中国河南省菏泽市
(3) 主题任务：SAR遥感监测和分析",水稻生长分析,农田干旱情况分析,4,农作物生长状况评估/预测
9582,script_122197,"该脚本主要针对青海省民和县的农田作物生长情况进行了分析和可视化，包括以下主要内容：

1. 导入了青海省民和县的地理数据和遥感影像数据集。
2. 实现了云去除算法，提取了清晰的遥感影像。
3. 计算了NDPI、NDVI和NDGI三种植被指数，并将其添加到影像数据中。
4. 利用时间序列数据，对不同时间段内的植被指数进行合成和拼接。
5. 最终展示了特定时间段内的NDVI合成影像，并叠加了民和县的地理边界和耕地样本点，以可视化农田作物生长情况。",该文段讨论了在某地区，利用NDPI、NDVI、NDGI数据分析植被覆盖情况。通过遥感技术获取数据，研究了不同作物类型的生长状况，包括水稻、玉米等。结果显示NDVI对植被覆盖情况的反映更为准确，有助于农作物生长监测。,"(1) 时间范围：无
(2) 地理范围：青海省民和县
(3) 主题任务：农田作物生长情况分析",农作物生长分析,农作物遮罩分析,4,农作物生长状况评估/预测
9583,script_122204,"该脚本主要针对农田作物的遥感监测和分析，包括以下主要内容：

1. 导入了农田范围的地理数据和Sentinel-2影像数据。
2. 定义了计算NDPI（Normalized Difference Pigment Index）、NDVI（Normalized Difference Vegetation Index）和NDGI（Normalized Difference Greenness Index）的函数。
3. 创建了日期列表，筛选了Sentinel-2影像并计算了NDPI、NDVI和NDGI，得到了每个日期范围内的质量融合影像。
4. 将NDVI、NDPI和NDGI影像转换为图像集合，并进行列表操作。
5. 使用SG滤波函数对NDPI、NDVI和NDGI进行平滑处理。
6. 计算了DTW（Dynamic Time Warping）值，导出了平滑后的NDVI、NDPI和NDGI影像。
7. 计算了中值参考曲线，绘制了中值参考曲线的图表。

该脚本主要用于农田作物的遥感监测和分析，包括了数据处理、滤波平滑、DTW计算和中值参考曲线的可视化。",该文段讨论了使用Sentinel-2遥感数据进行植被监测。通过计算NDPI、NDVI和NDGI指数，结合SG滤波和DTW算法，对不同作物类型进行植被监测和变化分析，为农业生产提供支持。,"(1) 时间范围：无
(2) 地理范围：无
(3) 主题任务：农田作物的遥感监测和分析",农作物监测,农作物生长状况预测,4,农作物生长状况评估/预测
9584,script_122585,"该脚本主要针对中国内蒙古地区的玉米生长情况进行了分析和数据导出，包括以下主要内容：

1. 导入了中国省级行政区划、玉米生长区域的网格数据、以及2000、2010和2020年的土地覆盖数据。
2. 定义了内蒙古地区的研究范围和玉米生长区域的遮罩。
3. 确定了模型的时间跨度和参数，并对玉米生长区域的网格数据进行了处理和筛选。
4. 检查了失败的任务，并根据结果重新筛选了玉米生长区域的网格数据。
5. 对多个区域进行了数据导出，包括拟合参数和提取的生长阶段，并将数据导出到GEE资产中。
6. 最后，对研究范围、玉米生长区域的遮罩和筛选后的网格数据进行了可视化展示。",该文段主要描述了在中国河北省进行的农作物遥感监测研究。研究使用2000年、2010年和2020年的遥感数据，确定了农作物种植范围和变化趋势。研究还利用GEE平台进行数据处理和分析，为农业生产提供科学依据。,"(1) 时间范围：2000、2010和2020年
(2) 地理范围：中国内蒙古地区
(3) 主题任务：玉米生长情况分析",玉米生长分析,农田干旱情况分析,4,农作物生长状况评估/预测
9585,script_123266,"该脚本主要针对研究区的耕地范围提取进行了空间分析任务开发，包括以下主要内容：

1. 定义了研究区的时间范围和感兴趣区域（ROI）。
2. 使用了全球土地利用数据集（DynamicWorld）和ESA全球土地覆盖数据集进行分类和提取。
3. 进行了样本数据筛选和Sentinel-2影像的去云与合成处理。
4. 利用随机森林分类器对遥感影像进行分类，并进行了分类结果精度评价。

该脚本主要目的是提取研究区的耕地范围，并通过空间分析任务开发GEE工作流脚本实现了该目标。",该文段讨论了利用遥感数据在特定地区提取作物生长信息的方法。使用Sentinel-2影像和GEE平台，对作物生长状况进行监测和分析，以实现精准农业管理。同时，利用ROI和DynamicWorld技术提高数据处理效率，为农业生产提供支持。,"(1) 时间范围：无
(2) 地理范围：研究区
(3) 主题任务：耕地范围提取的空间分析任务",农作物分类,农作物物侯特征分析,4,农田提取与分类
